 ,Label,Area,Mean,StdDev,Perim.,BX,BY,Width,Height,Circ.,AR,Round,Solidity
929,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08574-10216,18.874,3.273,0.886,19.217,6541.365,5490.211,5.124,4.484,0.642,1.092,0.916,0.920
930,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08580-07181,2.872,2.383,0.438,11.530,4599.197,5494.695,1.922,2.562,0.271,1.571,0.637,0.700
931,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08598-06847,0.410,2.167,0.000,2.562,4385.892,5507.506,0.641,0.641,0.785,1.000,1.000,1.000
932,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08609-06961,34.056,2.618,0.941,26.903,4455.712,5511.350,6.406,7.046,0.591,1.181,0.847,0.897
933,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08643-07608,0.410,2.000,0.000,2.562,4873.355,5536.331,0.641,0.641,0.785,1.000,1.000,1.000
934,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08655-06910,0.821,1.551,0.332,3.843,4425.606,5544.018,1.281,0.641,0.698,2.000,0.500,1.000
935,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08674-07966,12.720,2.209,0.406,16.654,5100.753,5554.267,4.484,3.843,0.576,1.169,0.855,0.861
936,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08688-08028,52.930,2.845,0.840,34.590,5138.546,5560.673,8.327,8.968,0.556,1.061,0.943,0.905
937,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08692-09810,21.747,2.002,0.363,20.498,6281.299,5565.797,5.765,4.484,0.650,1.283,0.780,0.930
938,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08701-07838,6.565,2.160,0.470,12.811,5019.402,5572.203,3.203,3.203,0.503,1.317,0.759,0.821
939,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08701-07845,13.951,2.158,0.449,25.622,5023.246,5570.281,3.843,6.406,0.267,1.900,0.526,0.747
940,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08708-09792,3.693,2.202,0.366,8.968,6271.690,5576.686,1.922,2.562,0.577,1.340,0.746,0.857
941,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08710-04594,2.462,1.529,0.126,8.968,2941.436,5578.608,2.562,1.922,0.385,1.675,0.597,0.667
942,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08712-04110,18.464,3.577,1.072,19.217,2630.126,5578.608,5.124,4.484,0.628,1.116,0.896,0.909
943,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08730-05335,30.363,2.423,0.354,24.341,3414.167,5589.498,6.406,5.765,0.644,1.159,0.863,0.919
944,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08740-07756,13.130,2.058,0.588,19.217,4965.595,5597.184,5.765,3.203,0.447,1.697,0.589,0.853
945,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08749-07836,0.821,2.188,0.442,3.843,5019.402,5603.590,0.641,1.281,0.698,2.000,0.500,1.000
946,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08745-03979,34.877,2.243,0.426,28.184,2545.572,5597.825,6.406,7.687,0.552,1.078,0.928,0.895
947,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08747-05603,43.083,2.599,0.430,29.466,3585.196,5599.747,7.687,7.046,0.624,1.117,0.896,0.925
948,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08750-06334,44.724,2.798,0.765,29.466,4054.083,5601.028,7.046,7.687,0.647,1.049,0.954,0.936
949,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08769-07795,13.951,1.635,0.308,17.936,4991.218,5615.120,4.484,4.484,0.545,1.082,0.924,0.872
950,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08784-07807,0.410,1.250,0.000,2.562,5000.826,5626.650,0.641,0.641,0.785,1.000,1.000,1.000
951,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08784-07813,75.087,1.314,0.355,52.526,4997.623,5622.166,14.733,9.608,0.342,1.384,0.722,0.787
952,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08794-06908,20.105,2.687,0.684,20.498,4422.403,5630.493,5.124,5.124,0.601,1.102,0.908,0.891
953,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08797-05820,53.341,2.792,0.473,32.028,3724.197,5631.134,7.687,8.327,0.653,1.147,0.872,0.952
954,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08806-05900,0.410,1.812,0.000,2.562,3779.284,5640.742,0.641,0.641,0.785,1.000,1.000,1.000
955,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08826-05118,1.231,1.173,0.154,6.406,3277.729,5652.913,1.922,1.281,0.377,2.702,0.370,0.667
956,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08835-06318,7.796,2.235,0.403,12.811,4045.756,5658.037,3.203,3.203,0.597,1.159,0.863,0.864
957,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08838-05781,11.489,2.457,0.331,17.936,3701.137,5659.318,4.484,3.843,0.449,1.108,0.902,0.824
958,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08837-07095,40.621,2.279,0.435,29.466,4540.906,5657.397,7.687,7.046,0.588,1.115,0.897,0.908
959,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08849-08656,10.258,2.138,0.273,14.092,5543.378,5666.364,3.203,3.843,0.649,1.147,0.872,0.909
960,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08850-08745,13.540,1.496,0.178,17.936,5599.747,5667.005,4.484,3.843,0.529,1.193,0.838,0.868
961,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08857-03215,40.211,2.749,0.519,29.466,2055.546,5670.208,7.687,7.046,0.582,1.083,0.924,0.903
962,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08876-02096,11.078,2.530,0.411,17.936,1340.685,5683.659,3.843,4.484,0.433,1.195,0.837,0.806
963,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08886-02029,11.489,3.119,0.775,15.373,1297.768,5690.065,3.843,3.843,0.611,1.263,0.792,0.903
964,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08892-05234,16.002,2.791,0.504,19.217,3350.111,5693.908,5.124,4.484,0.545,1.146,0.873,0.867
965,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08892-05491,32.004,2.388,0.755,26.903,3514.094,5692.627,7.046,6.406,0.556,1.202,0.832,0.891
966,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08912-02870,5.334,1.899,0.252,10.249,1837.117,5707.360,2.562,2.562,0.638,1.159,0.863,0.897
967,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08930-02803,20.516,2.586,0.501,21.779,1792.918,5717.609,5.124,5.765,0.544,1.231,0.812,0.877
968,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08933-02165,44.314,2.049,0.434,30.747,1382.962,5718.250,7.687,7.687,0.589,1.038,0.964,0.915
969,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08937-02081,24.619,2.698,0.468,21.779,1330.436,5722.093,5.124,5.765,0.652,1.194,0.838,0.923
970,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08940-04203,3.693,1.892,0.257,8.968,2690.979,5725.936,2.562,1.922,0.577,1.185,0.844,0.857
971,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08939-06240,29.543,1.978,0.275,26.903,3993.871,5722.733,6.406,6.406,0.513,1.163,0.860,0.873
972,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08951-06587,1.641,2.159,0.421,6.406,4218.706,5732.982,1.922,1.281,0.503,2.000,0.500,0.800
973,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08956-09806,48.007,2.195,0.576,32.028,6277.455,5732.982,7.687,8.327,0.588,1.096,0.912,0.918
974,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08979-04911,6.155,3.425,0.303,11.530,3144.493,5750.277,2.562,3.203,0.582,1.448,0.691,0.882
975,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:08993-02319,41.031,1.865,0.435,29.466,1481.608,5757.323,7.687,7.046,0.594,1.115,0.897,0.913
976,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09003-08761,21.747,2.369,0.326,21.779,5609.355,5764.370,5.765,5.124,0.576,1.131,0.885,0.898
977,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09013-06996,15.592,3.332,0.590,16.654,4479.413,5771.416,4.484,3.843,0.706,1.159,0.863,0.950
978,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09029-03567,6.975,2.485,0.359,14.092,2283.585,5782.305,3.203,3.203,0.441,1.125,0.889,0.829
979,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09027-05182,24.619,1.850,0.275,23.060,3316.802,5779.102,5.124,6.406,0.582,1.305,0.766,0.896
980,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09031-05948,2.462,1.905,0.195,7.687,3809.391,5784.227,1.922,1.922,0.524,1.124,0.890,0.800
981,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09031-04292,24.619,2.695,0.380,23.060,2746.707,5781.665,5.124,6.406,0.582,1.119,0.894,0.896
982,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09033-04150,24.619,3.074,0.770,21.779,2655.748,5783.586,5.124,5.765,0.652,1.156,0.865,0.938
983,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09038-06294,56.213,2.513,0.488,34.590,4027.180,5785.508,8.968,8.327,0.590,1.062,0.942,0.926
984,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09054-07015,4.924,2.143,0.273,12.811,4492.224,5798.319,3.203,3.203,0.377,1.676,0.597,0.649
985,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09059-02271,10.668,2.268,0.310,14.092,1453.423,5800.881,3.203,3.843,0.675,1.147,0.872,0.929
986,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09060-04934,24.208,2.876,0.750,23.060,3157.304,5800.881,6.406,5.124,0.572,1.207,0.829,0.901
987,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09057-07530,81.652,2.222,0.536,48.682,4818.267,5795.116,10.249,13.452,0.433,2.104,0.475,0.863
988,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09067-04898,11.489,3.083,0.522,15.373,3135.525,5806.006,3.843,3.843,0.611,1.240,0.806,0.889
989,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09086-05119,4.513,1.386,0.286,10.249,3277.729,5818.817,2.562,2.562,0.540,1.450,0.689,0.846
990,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09083-02457,34.466,3.131,0.688,26.903,1570.645,5814.974,6.406,7.046,0.598,1.067,0.937,0.903
991,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09087-06053,24.619,2.212,0.334,23.060,3874.727,5818.176,5.124,5.765,0.582,1.163,0.860,0.916
992,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09096-07424,6.565,1.904,0.197,11.530,4754.212,5825.222,2.562,3.203,0.621,1.568,0.638,0.914
993,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09097-06993,41.031,2.829,0.918,32.028,4476.210,5822.660,6.406,8.968,0.503,1.362,0.734,0.866
994,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09106-08337,17.233,2.564,0.464,19.217,5337.759,5830.987,5.124,4.484,0.586,1.289,0.776,0.884
995,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09120-05292,57.854,2.346,0.327,35.871,3385.983,5837.393,8.327,9.608,0.565,1.170,0.855,0.913
996,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09135-02847,45.545,2.407,0.648,30.747,1820.462,5847.642,7.046,8.327,0.605,1.141,0.877,0.914
997,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09141-01855,21.747,2.169,0.444,21.779,1185.670,5852.766,5.124,5.765,0.576,1.251,0.799,0.898
998,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09158-04947,29.132,2.272,0.493,24.341,3166.272,5863.015,5.765,6.406,0.618,1.218,0.821,0.916
999,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09178-08999,29.543,2.923,0.620,24.341,5761.167,5876.467,6.406,5.765,0.627,1.183,0.845,0.935
1000,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09190-02712,16.413,2.764,0.414,17.936,1735.268,5884.154,3.843,5.124,0.641,1.420,0.704,0.920
1001,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09194-05396,32.004,2.882,0.456,25.622,3453.241,5886.075,6.406,6.406,0.613,1.131,0.884,0.918
1002,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09234-06495,67.702,2.228,0.373,38.433,4155.932,5910.417,8.968,9.608,0.576,1.050,0.953,0.938
1003,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09246-07741,15.182,2.404,0.486,17.936,4956.628,5920.025,3.843,5.124,0.593,1.354,0.739,0.892
1004,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09253-05507,15.182,2.404,0.482,17.936,3525.624,5925.149,4.484,4.484,0.593,1.028,0.972,0.892
1005,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09265-05605,7.386,2.085,0.237,14.092,3588.399,5933.477,3.843,3.203,0.467,1.115,0.897,0.800
1006,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09265-06056,37.338,2.053,0.353,33.309,3874.727,5931.555,9.608,6.406,0.423,1.829,0.547,0.831
1007,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09270-09043,53.751,2.456,0.399,37.152,5788.070,5933.477,8.968,9.608,0.489,1.775,0.563,0.897
1008,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09278-07771,42.673,2.194,0.485,29.466,4974.563,5939.242,7.046,7.687,0.618,1.127,0.887,0.933
1009,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09297-04057,22.978,2.389,0.509,23.060,2596.176,5952.053,5.124,6.406,0.543,1.399,0.715,0.868
1010,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09298-03169,27.491,2.316,0.388,25.622,2026.721,5953.334,7.046,5.765,0.526,1.261,0.793,0.876
1011,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09311-06748,9.437,2.012,0.362,15.373,4320.555,5962.302,3.843,3.843,0.502,1.198,0.835,0.821
1012,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09310-10370,50.879,3.479,0.743,33.309,6638.089,5959.739,8.968,7.687,0.576,1.071,0.933,0.899
1013,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09320-09857,9.437,2.754,0.386,14.092,6312.046,5968.707,3.843,3.203,0.597,1.465,0.683,0.868
1014,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09335-04706,72.625,2.447,0.581,40.996,3009.335,5975.113,10.249,9.608,0.543,1.117,0.895,0.922
1015,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09353-04956,0.410,1.182,0.000,2.562,3174.599,5991.127,0.641,0.641,0.785,1.000,1.000,1.000
1016,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09350-06539,19.285,2.892,0.435,21.779,4186.038,5986.643,5.124,5.124,0.511,1.135,0.881,0.870
1017,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09351-04950,43.903,1.353,0.334,32.028,3166.272,5986.643,8.968,7.046,0.538,1.276,0.784,0.892
1018,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09356-06436,48.417,3.056,0.571,32.028,4118.779,5989.205,8.327,7.687,0.593,1.166,0.857,0.915
1019,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09389-09840,45.134,2.922,0.754,30.747,6299.234,6010.343,7.687,7.687,0.600,1.059,0.944,0.909
1020,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09396-02486,25.850,2.694,0.343,24.341,1589.862,6016.108,5.765,5.765,0.548,1.136,0.880,0.894
1021,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09394-03147,50.879,2.466,0.556,33.309,2011.989,6013.546,8.327,8.327,0.576,1.057,0.946,0.908
1022,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09424-04264,44.314,2.973,0.685,29.466,2727.490,6033.403,7.687,7.046,0.641,1.084,0.923,0.931
1023,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09437-06603,52.930,1.715,0.317,34.590,4225.752,6040.450,8.327,8.968,0.556,1.205,0.830,0.905
1024,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09452-06415,37.338,1.849,0.344,26.903,4105.968,6051.339,7.046,6.406,0.648,1.154,0.867,0.929
1025,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09461-08956,25.439,2.758,0.500,24.341,5733.623,6057.745,6.406,5.765,0.540,1.243,0.804,0.873
1026,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09465-05250,64.419,2.922,0.540,37.152,3358.439,6058.385,9.608,8.968,0.586,1.159,0.863,0.913
1027,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09469-07769,11.078,2.255,0.304,15.373,4974.563,6063.510,3.843,3.843,0.589,1.092,0.916,0.885
1028,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09469-03589,16.413,2.343,0.381,19.217,2296.396,6063.510,5.124,4.484,0.559,1.435,0.697,0.870
1029,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09482-06832,72.625,1.987,0.695,39.715,4371.159,6069.275,10.249,9.608,0.579,1.157,0.864,0.910
1030,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09485-06354,27.081,2.622,0.486,26.903,4067.535,6071.837,5.765,7.687,0.470,1.566,0.639,0.863
1031,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09493-05037,23.388,3.304,0.626,21.779,3223.922,6078.242,5.124,5.765,0.620,1.103,0.907,0.905
1032,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09496-08154,12.720,3.236,0.520,19.217,5221.178,6080.805,4.484,4.484,0.433,1.162,0.861,0.805
1033,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09525-03933,4.103,2.733,0.514,8.968,2518.028,6100.662,2.562,1.922,0.641,1.236,0.809,0.909
1034,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09540-05288,10.668,1.149,0.160,20.498,3385.342,6108.989,3.843,4.484,0.319,1.190,0.840,0.754
1035,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09549-06957,48.417,2.614,0.673,32.028,4452.509,6112.832,8.327,7.687,0.593,1.044,0.958,0.911
1036,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09556-04666,3.693,3.371,0.582,8.968,2987.556,6120.519,2.562,1.922,0.577,1.185,0.844,0.857
1037,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09557-06691,20.926,2.350,0.388,21.779,4283.403,6119.238,5.124,5.765,0.554,1.554,0.643,0.879
1038,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09570-03454,21.336,1.941,0.464,23.060,2209.921,6127.565,5.765,5.124,0.504,1.160,0.862,0.874
1039,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09584-04636,21.336,2.447,0.330,23.060,2967.059,6136.533,5.765,5.124,0.504,1.242,0.805,0.874
1040,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09584-03087,24.208,1.955,0.396,21.779,1974.836,6136.533,5.124,5.765,0.641,1.269,0.788,0.929
1041,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09586-10065,18.874,2.113,0.373,19.217,6444.641,6138.455,5.124,4.484,0.642,1.361,0.735,0.929
1042,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09676-08687,24.619,2.517,0.631,21.779,5561.954,6195.464,5.765,5.124,0.652,1.102,0.907,0.930
1043,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09693-03985,13.130,1.800,0.620,19.217,2550.056,6206.994,5.124,3.843,0.447,1.238,0.808,0.831
1044,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09695-06906,25.439,3.184,0.772,23.060,4421.122,6207.635,5.765,5.765,0.601,1.074,0.931,0.899
1045,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09715-09792,22.567,2.243,0.401,20.498,6269.769,6220.446,5.124,5.124,0.675,1.181,0.847,0.940
1046,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09724-06116,36.108,2.743,0.736,26.903,3914.442,6225.570,7.046,6.406,0.627,1.210,0.826,0.926
1047,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09732-05165,35.287,2.712,0.521,29.466,3304.632,6230.695,7.687,7.046,0.511,1.095,0.914,0.860
1048,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09735-02316,49.238,2.352,0.423,32.028,1479.686,6231.976,8.327,7.687,0.603,1.087,0.920,0.916
1049,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09752-06004,0.821,2.312,0.088,5.124,3845.262,6246.068,1.281,1.281,0.393,2.646,0.378,0.667
1050,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09757-03612,41.852,2.080,0.672,32.028,2309.847,6246.709,8.327,6.406,0.513,1.202,0.832,0.907
1051,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09775-03059,34.056,2.741,0.579,26.903,1956.260,6258.239,7.046,6.406,0.591,1.243,0.804,0.892
1052,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09793-03147,13.540,2.593,0.492,16.654,2013.910,6271.050,4.484,3.843,0.613,1.131,0.885,0.892
1053,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09801-04994,51.289,2.490,0.584,32.028,3195.097,6274.253,8.327,7.687,0.628,1.118,0.895,0.933
1054,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09816-09955,0.410,2.455,0.000,2.562,6376.742,6287.704,0.641,0.641,0.785,1.000,1.000,1.000
1055,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09823-05666,25.850,3.081,0.338,26.903,3626.832,6288.986,5.765,6.406,0.449,1.046,0.956,0.846
1056,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09844-05750,82.883,1.920,0.605,43.558,3678.076,6300.516,10.249,10.889,0.549,1.308,0.764,0.894
1057,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09851-06442,41.852,2.245,0.754,32.028,4122.623,6306.281,7.687,8.327,0.513,1.116,0.896,0.876
1058,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09870-02018,0.410,2.100,0.000,2.562,1292.643,6322.294,0.641,0.641,0.785,1.000,1.000,1.000
1059,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09867-02022,9.437,2.035,0.261,21.779,1293.284,6318.451,3.843,4.484,0.250,1.189,0.841,0.708
1060,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09891-06063,2.462,1.520,0.287,6.406,3883.055,6335.106,1.922,1.281,0.754,1.500,0.667,1.000
1061,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09890-06877,22.567,1.498,0.259,20.498,4403.187,6332.543,4.484,5.765,0.675,1.320,0.757,0.940
1062,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09900-06061,0.410,1.786,0.000,2.562,3882.414,6341.511,0.641,0.641,0.785,1.000,1.000,1.000
1063,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09926-01984,19.695,3.081,0.691,19.217,1268.302,6356.244,5.124,4.484,0.670,1.130,0.885,0.932
1064,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09929-08320,30.773,2.870,0.501,29.466,5326.229,6356.885,6.406,6.406,0.445,1.139,0.878,0.877
1065,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09944-06246,30.773,2.923,0.829,25.622,3998.355,6366.493,5.765,7.046,0.589,1.192,0.839,0.909
1066,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09948-07040,12.309,1.823,0.297,19.217,4507.597,6369.696,3.843,5.124,0.419,1.247,0.802,0.789
1067,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09949-04450,27.491,2.172,0.392,24.341,2847.915,6369.696,5.124,7.046,0.583,1.203,0.831,0.887
1068,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09950-05699,53.341,2.409,0.651,34.590,3646.689,6369.055,7.687,9.608,0.560,1.376,0.727,0.912
1069,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09961-06459,13.951,1.891,0.323,19.217,4134.793,6378.663,5.124,4.484,0.475,1.229,0.814,0.791
1070,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09973-06592,44.314,2.538,0.652,30.747,4218.706,6384.428,7.687,7.687,0.589,1.054,0.949,0.908
1071,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:09988-03482,28.312,2.261,0.479,24.341,2227.216,6395.318,6.406,5.765,0.600,1.231,0.812,0.920
1072,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:10019-08619,19.285,2.038,0.360,35.871,5517.755,6414.535,6.406,7.046,0.188,1.655,0.604,0.610
1073,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:10028-05524,0.410,1.923,0.000,2.562,3538.435,6423.502,0.641,0.641,0.785,1.000,1.000,1.000
1074,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:10025-06179,20.105,2.328,0.351,21.779,3955.438,6419.019,5.765,5.124,0.533,1.265,0.791,0.845
1075,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:10033-02111,12.720,2.221,0.222,16.654,1350.293,6424.784,4.484,3.843,0.576,1.116,0.896,0.886
1076,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:10040-05523,0.410,3.111,0.000,2.562,3537.795,6431.189,0.641,0.641,0.785,1.000,1.000,1.000
1077,Result of BEFORE_GA3_B1 Region1_Merged_RAW_ch01.tif:10040-05526,0.410,2.600,0.000,2.562,3539.716,6431.189,0.641,0.641,0.785,1.000,1.000,1.000
