 ,Label,Area,Mean,StdDev,Perim.,BX,BY,Width,Height,Circ.,AR,Round,Solidity
456,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07667-05764,0.009,1.877,0.365,0.444,80.000,106.431,0.111,0.111,0.589,1.079,0.927,0.906
457,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07668-08901,0.010,1.796,0.317,0.472,123.569,106.444,0.111,0.125,0.576,1.111,0.900,0.891
458,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07677-08594,0.005,1.555,0.249,0.333,119.319,106.583,0.083,0.083,0.611,1.146,0.872,0.903
459,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07687-05901,0.005,1.417,0.174,0.333,81.917,106.722,0.083,0.083,0.567,1.087,0.920,0.867
460,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07686-07992,0.010,1.006,0.112,0.444,110.944,106.694,0.111,0.111,0.626,1.056,0.947,0.911
461,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07694-01761,0.001,0.957,0.114,0.194,24.444,106.847,0.042,0.042,0.449,1.247,0.802,0.824
462,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07695-06488,0.016,1.570,0.268,0.556,90.042,106.806,0.139,0.139,0.644,1.127,0.888,0.932
463,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07722-03180,0.021,1.158,0.165,0.722,44.083,107.167,0.181,0.167,0.511,1.241,0.806,0.898
464,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07725-04819,0.036,1.365,0.251,0.861,66.819,107.194,0.222,0.208,0.618,1.044,0.958,0.931
465,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07735-04662,0.004,1.862,0.286,0.278,64.722,107.403,0.069,0.069,0.691,1.101,0.908,0.936
466,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07738-04451,0.003,1.313,0.147,0.250,61.792,107.444,0.056,0.069,0.621,1.292,0.774,0.889
467,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07741-08643,0.003,1.660,0.157,0.278,120.000,107.500,0.083,0.042,0.408,2.029,0.493,0.812
468,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07754-08693,0.008,1.530,0.176,0.389,120.694,107.653,0.097,0.097,0.641,1.247,0.802,0.920
469,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07756-03902,0.009,0.768,0.094,0.556,54.139,107.653,0.111,0.139,0.361,1.981,0.505,0.800
470,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07761-08351,0.012,1.363,0.192,0.500,115.917,107.736,0.139,0.111,0.582,1.232,0.811,0.896
471,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07762-00966,0.010,1.245,0.227,0.500,13.361,107.750,0.125,0.111,0.504,1.230,0.813,0.832
472,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07770-07955,9.645E-4,1.215,0.089,0.167,110.472,107.903,0.042,0.042,0.436,1.496,0.668,0.714
473,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07769-08120,0.007,1.135,0.205,0.472,112.736,107.847,0.097,0.125,0.370,1.889,0.530,0.810
474,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07773-02205,0.008,1.941,0.323,0.444,30.569,107.903,0.111,0.111,0.540,1.299,0.770,0.871
475,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07786-05034,1.929E-4,1.312,0.000,0.056,69.917,108.139,0.014,0.014,0.785,1.000,1.000,1.000
476,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07794-08749,0.010,2.066,0.255,0.444,121.458,108.194,0.111,0.111,0.638,1.075,0.930,0.920
477,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07795-01036,0.005,2.445,0.358,0.361,14.347,108.222,0.083,0.097,0.502,1.165,0.859,0.831
478,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07803-05132,0.019,1.105,0.194,0.639,71.194,108.306,0.167,0.153,0.576,1.266,0.790,0.898
479,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07820-08091,0.013,1.879,0.274,0.500,112.319,108.556,0.125,0.125,0.640,1.130,0.885,0.930
480,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07830-07562,0.005,1.424,0.192,0.444,104.972,108.708,0.125,0.083,0.295,2.008,0.498,0.696
481,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07829-03231,0.022,1.364,0.285,0.722,44.792,108.653,0.181,0.167,0.534,1.125,0.889,0.909
482,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07834-08986,0.027,1.763,0.474,0.778,124.708,108.708,0.194,0.194,0.565,1.068,0.937,0.919
483,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07845-04518,0.003,2.006,0.242,0.250,62.722,108.931,0.069,0.056,0.659,1.263,0.792,0.919
484,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07849-08009,5.787E-4,2.452,0.289,0.111,111.222,109.000,0.028,0.028,0.589,1.464,0.683,0.857
485,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07855-04886,1.929E-4,0.704,0.000,0.056,67.861,109.097,0.014,0.014,0.785,1.000,1.000,1.000
486,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07855-08006,0.012,1.529,0.256,0.528,111.125,109.042,0.139,0.125,0.531,1.364,0.733,0.859
487,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07863-02598,0.014,1.239,0.143,0.611,36.014,109.139,0.153,0.139,0.461,1.086,0.921,0.845
488,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07872-08153,0.021,0.989,0.278,0.944,113.139,109.236,0.208,0.208,0.302,1.207,0.829,0.707
489,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07917-10462,0.036,1.248,0.386,0.889,145.194,109.847,0.222,0.222,0.571,1.342,0.745,0.921
490,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07920-05090,0.012,1.386,0.307,0.583,70.639,109.917,0.125,0.167,0.442,1.756,0.570,0.827
491,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07951-06235,1.929E-4,1.778,0.000,0.056,86.597,110.431,0.014,0.014,0.785,1.000,1.000,1.000
492,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07951-06464,0.006,1.363,0.202,0.389,89.736,110.389,0.097,0.083,0.513,1.154,0.866,0.877
493,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07954-01427,0.028,1.358,0.276,0.750,19.736,110.375,0.181,0.194,0.616,1.114,0.898,0.935
494,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07966-04241,0.036,1.805,0.302,0.917,58.806,110.528,0.208,0.222,0.539,1.045,0.957,0.926
495,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07973-01492,0.004,1.414,0.187,0.306,20.681,110.708,0.083,0.069,0.545,1.598,0.626,0.840
496,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07978-08649,0.002,1.443,0.114,0.194,120.111,110.778,0.042,0.056,0.513,1.040,0.962,0.800
497,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07976-07414,0.010,0.960,0.215,0.444,102.931,110.722,0.097,0.125,0.626,1.255,0.797,0.911
498,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07980-08646,3.858E-4,1.100,0.141,0.083,120.069,110.833,0.028,0.014,0.698,2.000,0.500,1.000
499,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07978-03165,0.032,1.734,0.383,0.806,43.861,110.708,0.208,0.194,0.620,1.132,0.884,0.938
500,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:07991-06858,0.005,1.971,0.237,0.389,95.208,110.944,0.097,0.083,0.417,1.240,0.807,0.800
501,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08037-03135,0.010,1.587,0.578,0.528,43.486,111.556,0.125,0.139,0.453,1.260,0.794,0.782
502,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08038-08989,0.027,1.156,0.157,0.722,124.764,111.556,0.181,0.181,0.651,1.108,0.902,0.940
503,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08049-03580,0.010,1.570,0.262,0.444,49.667,111.736,0.111,0.111,0.650,1.158,0.863,0.938
504,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08053-06985,0.011,1.487,0.175,0.556,96.944,111.792,0.153,0.111,0.463,1.815,0.551,0.868
505,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08056-10834,0.018,1.083,0.156,0.667,150.375,111.819,0.194,0.139,0.507,1.758,0.569,0.869
506,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08062-02402,0.008,1.000,0.125,0.472,33.306,111.931,0.125,0.097,0.467,1.335,0.749,0.843
507,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08067-02538,0.019,1.716,0.235,0.667,35.167,111.972,0.167,0.153,0.535,1.092,0.916,0.895
508,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08086-06886,0.002,1.655,0.336,0.194,95.625,112.278,0.042,0.056,0.577,1.340,0.746,0.857
509,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08087-10208,0.003,0.954,0.112,0.278,141.736,112.292,0.083,0.056,0.534,2.054,0.487,0.872
510,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08084-08213,0.041,1.614,0.477,1.222,113.958,112.153,0.236,0.250,0.346,1.090,0.917,0.830
511,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08095-07598,0.013,1.992,0.396,0.500,105.472,112.375,0.125,0.125,0.630,1.047,0.955,0.915
512,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08105-08273,0.010,1.402,0.249,0.444,114.847,112.528,0.125,0.097,0.614,1.403,0.713,0.917
513,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08118-04914,1.929E-4,1.833,0.000,0.056,68.250,112.750,0.014,0.014,0.785,1.000,1.000,1.000
514,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08120-09377,0.019,2.226,0.418,0.639,130.153,112.708,0.167,0.153,0.576,1.077,0.928,0.902
515,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08136-04534,9.645E-4,1.869,0.370,0.139,62.958,112.986,0.042,0.028,0.628,1.553,0.644,0.909
516,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08149-11331,5.787E-4,1.489,0.254,0.111,157.361,113.167,0.028,0.028,0.589,1.464,0.683,0.857
517,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08155-07264,0.017,1.564,0.299,0.639,100.806,113.194,0.167,0.139,0.529,1.188,0.842,0.890
518,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08158-07584,0.012,1.474,0.233,0.472,105.278,113.250,0.125,0.111,0.674,1.227,0.815,0.939
519,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08157-11321,0.012,0.865,0.110,0.583,157.181,113.222,0.125,0.153,0.449,1.447,0.691,0.818
520,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08178-03244,0.014,1.374,0.303,0.556,44.986,113.528,0.139,0.125,0.589,1.171,0.854,0.932
521,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08198-10987,0.005,1.032,0.113,0.361,152.556,113.819,0.097,0.083,0.502,1.402,0.713,0.857
522,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08210-08537,0.016,1.367,0.234,0.583,118.500,113.958,0.153,0.139,0.606,1.224,0.817,0.914
523,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08224-07507,0.003,1.586,0.218,0.250,104.236,114.194,0.056,0.069,0.698,1.248,0.801,0.947
524,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08228-10152,0.032,1.037,0.215,0.806,140.903,114.181,0.194,0.208,0.628,1.068,0.937,0.941
525,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08241-02907,0.013,1.484,0.183,0.611,40.306,114.389,0.139,0.153,0.435,1.128,0.886,0.812
526,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08251-06601,0.002,1.828,0.218,0.250,91.653,114.569,0.069,0.056,0.465,1.236,0.809,0.774
527,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08261-09760,0.017,1.506,0.370,0.556,135.486,114.667,0.139,0.139,0.675,1.046,0.956,0.945
528,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08269-06245,9.645E-4,1.683,0.207,0.167,86.722,114.833,0.042,0.042,0.436,1.496,0.668,0.714
529,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08270-09157,0.004,1.027,0.147,0.333,127.153,114.819,0.069,0.083,0.436,1.049,0.953,0.784
530,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08269-04847,0.013,1.218,0.219,0.528,67.264,114.778,0.125,0.139,0.600,1.168,0.856,0.902
531,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08287-01250,0.001,1.349,0.236,0.167,17.347,115.083,0.042,0.042,0.611,1.380,0.725,0.875
532,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08310-05789,0.006,1.752,0.431,0.361,80.361,115.375,0.097,0.083,0.539,1.182,0.846,0.841
533,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08315-03794,0.023,1.570,0.329,0.667,52.611,115.403,0.167,0.167,0.638,1.051,0.951,0.936
534,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08319-04978,0.008,1.886,0.337,0.417,69.083,115.500,0.111,0.097,0.572,1.093,0.915,0.882
535,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08316-10815,0.039,1.154,0.179,1.056,150.056,115.389,0.306,0.222,0.444,2.082,0.480,0.857
536,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08319-07397,0.022,1.652,0.315,0.694,102.653,115.458,0.181,0.167,0.578,1.106,0.904,0.920
537,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08322-06929,0.013,1.823,0.500,0.528,96.167,115.528,0.139,0.125,0.600,1.168,0.856,0.914
538,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08326-06121,0.019,1.307,0.167,0.694,84.931,115.556,0.167,0.167,0.493,1.049,0.953,0.867
539,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08356-06193,0.001,0.837,0.132,0.250,85.986,116.028,0.069,0.056,0.233,3.037,0.329,0.545
540,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08356-06355,0.009,1.318,0.220,0.472,88.222,115.986,0.083,0.139,0.489,1.646,0.607,0.882
541,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08375-07092,0.003,2.584,0.477,0.222,98.472,116.292,0.056,0.056,0.638,1.159,0.863,0.897
542,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08391-02539,0.017,1.286,0.170,0.611,35.194,116.472,0.153,0.153,0.565,1.217,0.822,0.892
543,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08393-05986,0.006,1.469,0.228,0.389,83.097,116.528,0.097,0.097,0.481,1.137,0.879,0.800
544,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08406-03444,0.004,1.543,0.236,0.333,47.806,116.708,0.069,0.083,0.480,1.161,0.862,0.846
545,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08410-09509,0.004,2.208,0.268,0.250,132.042,116.778,0.056,0.069,0.737,1.273,0.785,0.974
546,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08426-03608,0.023,1.211,0.186,0.722,50.028,116.944,0.181,0.181,0.544,1.204,0.830,0.880
547,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08429-07032,0.019,0.745,0.072,0.639,97.583,117.000,0.167,0.153,0.576,1.213,0.824,0.898
548,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08436-06582,3.858E-4,0.638,0.070,0.083,91.417,117.153,0.014,0.028,0.698,2.000,0.500,1.000
549,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08436-06584,1.929E-4,0.846,0.000,0.056,91.444,117.167,0.014,0.014,0.785,1.000,1.000,1.000
550,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08438-06586,1.929E-4,0.909,0.000,0.056,91.472,117.194,0.014,0.014,0.785,1.000,1.000,1.000
551,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08438-05162,0.011,2.142,0.478,0.472,71.639,117.139,0.125,0.111,0.598,1.164,0.859,0.909
552,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08440-10543,0.003,1.390,0.126,0.278,146.403,117.194,0.069,0.069,0.471,1.191,0.840,0.811
553,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08447-04842,0.013,1.788,0.284,0.556,67.194,117.250,0.125,0.139,0.534,1.018,0.982,0.895
554,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08456-07654,0.002,2.451,0.303,0.250,106.278,117.417,0.056,0.056,0.388,1.212,0.825,0.741
555,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08457-03868,0.017,1.419,0.259,0.639,53.653,117.389,0.153,0.153,0.511,1.039,0.962,0.891
556,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08455-06015,0.035,1.926,0.489,0.833,83.444,117.333,0.208,0.208,0.639,1.082,0.924,0.941
557,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08464-06213,0.012,1.779,0.336,0.500,86.236,117.500,0.125,0.125,0.582,1.145,0.873,0.889
558,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08485-08686,0.005,2.553,0.459,0.333,120.597,117.806,0.083,0.083,0.545,1.081,0.925,0.847
559,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08489-07984,0.019,1.167,0.179,0.639,110.819,117.819,0.153,0.167,0.588,1.081,0.925,0.908
560,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08510-04111,7.716E-4,0.681,0.029,0.139,57.083,118.181,0.042,0.028,0.503,2.000,0.500,0.800
561,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08512-06793,0.003,2.616,0.438,0.278,94.319,118.194,0.069,0.069,0.534,1.238,0.808,0.829
562,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08513-07491,0.020,1.031,0.122,0.667,103.972,118.153,0.153,0.181,0.578,1.230,0.813,0.895
563,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08518-10750,0.014,1.289,0.483,0.611,149.236,118.236,0.153,0.139,0.467,1.455,0.687,0.823
564,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08533-05774,0.014,1.325,0.230,0.500,80.139,118.458,0.125,0.125,0.688,1.012,0.989,0.947
565,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08577-10073,0.013,0.676,0.122,0.583,139.833,119.056,0.139,0.139,0.492,1.078,0.927,0.852
566,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08584-10489,0.015,0.937,0.316,0.667,145.625,119.139,0.125,0.181,0.431,1.902,0.526,0.814
567,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08591-04615,0.027,1.532,0.272,0.750,64.000,119.236,0.194,0.181,0.599,1.191,0.840,0.930
568,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08614-05740,1.929E-4,1.455,0.000,0.056,79.722,119.639,0.014,0.014,0.785,1.000,1.000,1.000
569,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08617-12606,0.027,1.030,0.119,0.778,174.986,119.583,0.194,0.194,0.565,1.132,0.883,0.928
570,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08621-09943,0.006,1.724,0.199,0.361,138.056,119.694,0.083,0.097,0.576,1.084,0.923,0.886
571,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08633-06969,1.929E-4,1.562,0.000,0.056,96.792,119.903,0.014,0.014,0.785,1.000,1.000,1.000
572,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08663-07409,0.032,0.948,0.191,0.806,102.806,120.222,0.208,0.194,0.620,1.349,0.741,0.938
573,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08669-02927,0.008,1.890,0.241,0.417,40.611,120.347,0.097,0.111,0.586,1.244,0.804,0.884
574,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08669-08178,0.013,1.823,0.493,0.528,113.528,120.333,0.125,0.139,0.574,1.214,0.824,0.910
575,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08676-05144,1.929E-4,1.000,0.000,0.056,71.444,120.500,0.014,0.014,0.785,1.000,1.000,1.000
576,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08674-05146,0.008,1.059,0.158,0.500,71.417,120.431,0.125,0.097,0.398,1.205,0.830,0.820
577,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08675-01109,0.020,1.829,0.355,0.694,15.333,120.389,0.153,0.194,0.533,1.411,0.709,0.880
578,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08679-08465,0.009,1.596,0.273,0.444,117.514,120.500,0.125,0.097,0.601,1.223,0.818,0.907
579,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08703-01880,0.023,1.078,0.133,0.694,26.028,120.792,0.181,0.167,0.598,1.101,0.909,0.922
580,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08737-09892,0.014,0.867,0.248,0.528,137.319,121.292,0.139,0.125,0.644,1.122,0.891,0.937
581,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08783-05815,0.007,1.511,0.196,0.472,80.708,121.931,0.125,0.111,0.391,1.270,0.787,0.727
582,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08792-03062,0.003,1.692,0.196,0.278,42.500,122.083,0.069,0.069,0.534,1.250,0.800,0.829
583,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08796-09809,0.012,1.391,0.262,0.528,136.167,122.111,0.139,0.125,0.557,1.160,0.862,0.877
584,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08816-04899,0.012,1.423,0.222,0.528,67.986,122.375,0.125,0.139,0.522,1.214,0.824,0.863
585,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08850-09921,0.003,1.590,0.176,0.333,137.750,122.889,0.083,0.069,0.393,1.642,0.609,0.783
586,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08866-05628,0.019,1.174,0.195,0.639,78.097,123.056,0.153,0.167,0.600,1.170,0.855,0.927
587,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08874-01483,0.005,1.607,0.222,0.361,20.556,123.208,0.083,0.083,0.465,1.071,0.934,0.833
588,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08875-05782,0.007,1.669,0.281,0.417,80.264,123.208,0.097,0.111,0.503,1.542,0.648,0.809
589,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08882-03092,1.929E-4,1.571,0.000,0.056,42.944,123.361,0.014,0.014,0.785,1.000,1.000,1.000
590,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08883-03090,1.929E-4,1.500,0.000,0.056,42.917,123.375,0.014,0.014,0.785,1.000,1.000,1.000
591,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08884-03092,1.929E-4,1.600,0.000,0.056,42.944,123.389,0.014,0.014,0.785,1.000,1.000,1.000
592,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08883-02607,0.042,1.437,0.295,0.944,36.097,123.264,0.236,0.236,0.587,1.091,0.917,0.927
593,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08888-05841,0.008,0.845,0.091,0.417,81.083,123.389,0.097,0.111,0.600,1.187,0.843,0.896
594,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08888-08039,0.014,1.589,0.346,0.528,111.597,123.375,0.125,0.139,0.618,1.110,0.901,0.916
595,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08912-08548,0.014,1.598,0.221,0.556,118.667,123.708,0.125,0.153,0.558,1.139,0.878,0.887
596,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08924-03421,0.002,2.407,0.342,0.222,47.486,123.917,0.056,0.056,0.540,1.218,0.821,0.815
597,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08933-09091,0.012,1.015,0.134,0.528,126.194,124.014,0.139,0.125,0.540,1.285,0.778,0.861
598,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08962-09145,7.716E-4,1.228,0.141,0.167,127.000,124.458,0.028,0.042,0.349,1.637,0.611,0.727
599,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08987-10513,0.002,0.814,0.176,0.278,145.986,124.806,0.056,0.042,0.251,1.397,0.716,0.696
600,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:08998-09287,1.929E-4,0.923,0.000,0.056,128.986,124.972,0.014,0.014,0.785,1.000,1.000,1.000
601,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09000-07170,0.017,1.466,0.274,0.611,99.514,124.931,0.153,0.153,0.578,1.114,0.898,0.890
602,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09030-04982,1.929E-4,1.364,0.000,0.056,69.194,125.417,0.014,0.014,0.785,1.000,1.000,1.000
603,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09032-04982,3.858E-4,1.617,0.401,0.083,69.181,125.444,0.028,0.014,0.698,2.000,0.500,1.000
604,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09049-07559,0.008,1.620,0.244,0.444,104.931,125.625,0.111,0.111,0.503,1.265,0.790,0.845
605,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09051-07392,0.008,1.641,0.247,0.417,102.625,125.653,0.097,0.111,0.586,1.159,0.862,0.894
606,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09049-10124,0.022,1.305,0.275,0.722,140.528,125.597,0.181,0.181,0.525,1.032,0.969,0.897
607,Result of BEFORE_GA3_A2 Region1_Merged_RAW_ch01.tif:09066-04348,0.012,1.532,0.259,0.556,60.333,125.847,0.125,0.153,0.479,1.232,0.812,0.824
